Id,UserId,Date
10460,5887,2011-08-18 18:41:23
10461,5887,2011-08-18 18:46:23
10462,5880,2011-08-18 20:21:26
10463,5832,2011-08-18 20:41:27
10464,2798,2011-08-18 20:46:27
10465,5265,2011-08-18 22:01:30
10466,2496,2011-08-18 23:36:30
10467,5889,2011-08-19 00:11:30
10468,5890,2011-08-19 01:46:31
10469,5256,2011-08-19 02:16:31
10470,5893,2011-08-19 05:21:35
10471,1977,2011-08-19 06:56:35
10472,5481,2011-08-19 10:02:08
10473,5481,2011-08-19 11:27:16
10474,3753,2011-08-19 12:27:18
10475,1640,2011-08-19 14:22:22
10476,4226,2011-08-19 14:27:15
10477,5894,2011-08-19 14:32:23
10479,5896,2011-08-19 17:17:28
10480,5884,2011-08-19 17:37:29
10481,5897,2011-08-19 18:27:30
10482,5896,2011-08-19 19:02:31
10483,5896,2011-08-19 19:17:33
10484,5687,2011-08-19 20:47:35
10485,5865,2011-08-19 22:22:35
10486,3592,2011-08-19 23:07:35
10487,1005,2011-08-20 00:02:35
10488,1007,2011-08-20 00:02:35
10489,890,2011-08-20 03:47:38
10490,2517,2011-08-20 06:07:40
10491,5903,2011-08-20 09:27:41
10492,5903,2011-08-20 09:42:41
10493,199,2011-08-20 10:32:41
10494,795,2011-08-20 15:12:49
10495,5832,2011-08-20 17:22:54
10496,3757,2011-08-20 17:52:54
10497,5641,2011-08-20 18:52:56
10498,5908,2011-08-20 19:57:59
10499,5909,2011-08-20 20:13:00
10500,2798,2011-08-20 20:38:00
10501,561,2011-08-20 21:08:00
10502,5862,2011-08-20 21:08:00
10503,259,2011-08-20 22:33:00
10504,142,2011-08-20 23:08:00
10505,5908,2011-08-21 00:08:01
10506,1028,2011-08-21 00:18:02
10507,5862,2011-08-21 00:38:02
10508,183,2011-08-21 01:53:04
10509,5862,2011-08-21 03:38:08
10510,1106,2011-08-21 03:53:09
10511,4618,2011-08-21 03:58:09
10512,2148,2011-08-21 04:53:11
10513,5862,2011-08-21 07:43:17
10514,5862,2011-08-21 07:43:17
10515,5913,2011-08-21 08:08:18
10516,5917,2011-08-21 08:18:18
10517,5916,2011-08-21 08:23:18
10518,5920,2011-08-21 11:33:18
10519,5920,2011-08-21 11:48:19
10520,89,2011-08-21 13:08:19
10521,5921,2011-08-21 16:13:21
10522,5923,2011-08-21 18:43:23
10523,5924,2011-08-21 19:18:23
10524,5924,2011-08-21 19:18:23
10525,5785,2011-08-21 20:03:23
10526,740,2011-08-21 20:13:23
10527,5920,2011-08-21 20:38:23
10528,2392,2011-08-21 20:43:23
10529,740,2011-08-21 20:53:22
10530,740,2011-08-21 21:23:22
10531,4238,2011-08-21 21:48:23
10532,740,2011-08-21 22:13:23
10533,5729,2011-08-21 22:38:24
10534,5597,2011-08-22 01:23:36
10535,183,2011-08-22 03:00:07
10536,5862,2011-08-22 04:33:42
10537,1810,2011-08-22 05:58:44
10538,1126,2011-08-22 06:33:46
10539,5896,2011-08-22 07:53:49
10540,90,2011-08-22 08:13:49
10541,1016,2011-08-22 09:28:53
10542,3376,2011-08-22 10:18:53
10543,4286,2011-08-22 11:23:54
10544,5930,2011-08-22 12:13:54
10545,5930,2011-08-22 12:13:54
10546,5628,2011-08-22 12:48:54
10547,5573,2011-08-22 12:53:55
10548,4398,2011-08-22 13:13:55
10549,5921,2011-08-22 13:23:55
10550,795,2011-08-22 13:38:55
10551,2635,2011-08-22 13:58:55
10552,5931,2011-08-22 14:13:55
10553,5932,2011-08-22 14:13:56
10554,5932,2011-08-22 15:28:57
10555,1549,2011-08-22 15:48:57
10556,5933,2011-08-22 17:39:02
10557,3488,2011-08-22 17:44:01
10558,5932,2011-08-22 18:44:04
10559,1007,2011-08-22 19:39:05
10560,5862,2011-08-22 19:49:06
10561,5936,2011-08-22 19:49:06
10564,1036,2011-08-23 00:04:24
10565,1050,2011-08-23 00:04:24
10566,5902,2011-08-23 01:19:24
10567,3376,2011-08-23 02:24:24
10568,5739,2011-08-23 03:09:24
10569,1463,2011-08-23 04:09:31
10570,2540,2011-08-23 06:34:32
10571,5837,2011-08-23 07:29:34
10572,1777,2011-08-23 07:39:34
10573,5932,2011-08-23 09:04:35
10574,1503,2011-08-23 09:24:35
10575,5931,2011-08-23 09:29:35
10576,5941,2011-08-23 09:34:35
10577,4398,2011-08-23 10:59:36
10578,5862,2011-08-23 11:44:37
10579,1106,2011-08-23 12:19:37
10580,5864,2011-08-23 12:24:37
10581,5494,2011-08-23 12:59:37
10582,5905,2011-08-23 14:24:38
10583,5946,2011-08-23 15:54:39
10584,5945,2011-08-23 16:04:39
10585,5946,2011-08-23 16:09:39
10586,1739,2011-08-23 17:24:44
10587,5863,2011-08-23 17:39:48
10588,5909,2011-08-23 17:44:48
10589,5954,2011-08-23 18:54:47
10590,5862,2011-08-23 19:09:48
10591,5949,2011-08-23 19:34:53
10592,2544,2011-08-23 19:44:53
10593,1347,2011-08-23 19:54:53
10594,890,2011-08-23 20:04:53
10595,1347,2011-08-23 20:09:52
10596,5953,2011-08-23 21:14:54
10597,5509,2011-08-23 22:24:54
10598,5951,2011-08-23 22:29:54
10599,1381,2011-08-24 00:29:55
10600,5955,2011-08-24 03:19:56
10601,5953,2011-08-24 03:40:10
10602,5509,2011-08-24 03:40:10
10603,5931,2011-08-24 07:15:20
10604,5959,2011-08-24 08:15:30
10605,5905,2011-08-24 10:51:00
10606,5950,2011-08-24 11:21:06
10608,5397,2011-08-24 12:01:13
10609,5962,2011-08-24 12:21:22
10610,5962,2011-08-24 12:26:21
10611,5729,2011-08-24 12:51:29
10612,5950,2011-08-24 12:56:29
10613,5949,2011-08-24 13:31:36
10614,803,2011-08-24 14:11:38
10615,803,2011-08-24 14:21:38
10616,5639,2011-08-24 14:36:38
10617,5963,2011-08-24 14:41:40
10618,4253,2011-08-24 14:46:39
10619,5931,2011-08-24 14:51:39
10620,603,2011-08-24 15:16:40
10621,1495,2011-08-24 15:21:40
10622,704,2011-08-24 15:36:40
10623,603,2011-08-24 16:21:42
10624,2461,2011-08-24 16:31:43
10625,5697,2011-08-24 18:11:47
10626,5965,2011-08-24 18:51:48
10627,5968,2011-08-24 19:01:47
10628,5969,2011-08-24 19:11:48
10629,5971,2011-08-24 19:41:48
10630,5951,2011-08-24 19:41:48
10631,5951,2011-08-24 19:41:48
10632,5969,2011-08-24 20:11:48
10633,5256,2011-08-24 20:51:49
10634,3331,2011-08-24 21:36:49
10635,1077,2011-08-25 00:06:52
10636,1227,2011-08-25 00:21:53
10637,5972,2011-08-25 00:41:54
10638,5973,2011-08-25 09:07:05
10639,5926,2011-08-25 09:07:05
10640,5931,2011-08-25 10:02:05
10641,5977,2011-08-25 11:52:06
10642,3794,2011-08-25 12:52:07
10643,2704,2011-08-25 13:57:09
10645,495,2011-08-25 14:37:11
10646,5974,2011-08-25 14:47:12
10647,5969,2011-08-25 16:17:14
10648,5969,2011-08-25 16:22:14
10649,5969,2011-08-25 16:22:14
10650,215,2011-08-25 17:17:16
10651,919,2011-08-25 17:17:16
10652,5055,2011-08-25 17:37:15
10653,919,2011-08-25 18:12:18
10654,5963,2011-08-25 19:12:20
10655,3903,2011-08-25 19:37:21
10656,877,2011-08-25 21:47:24
10658,5989,2011-08-25 23:57:40
10659,1080,2011-08-26 00:02:41
10660,5992,2011-08-26 00:42:41
10661,1720,2011-08-26 02:32:40
10662,3501,2011-08-26 03:02:41
10663,5573,2011-08-26 03:52:41
10664,5691,2011-08-26 06:52:41
10665,5865,2011-08-26 09:07:42
10666,5865,2011-08-26 09:07:43
10667,5998,2011-08-26 09:37:43
10668,3137,2011-08-26 10:07:44
10669,5763,2011-08-26 12:27:49
10670,3376,2011-08-26 14:37:51
10671,495,2011-08-26 16:07:55
10672,4376,2011-08-26 16:38:02
10673,3501,2011-08-26 16:38:02
10674,3501,2011-08-26 16:58:04
10675,6003,2011-08-26 17:03:04
10676,1036,2011-08-26 17:43:12
10677,116,2011-08-26 18:33:20
10678,6005,2011-08-26 18:38:21
10679,6007,2011-08-26 20:18:19
10680,3401,2011-08-26 21:13:20
10681,449,2011-08-26 22:43:23
10682,1102,2011-08-27 00:08:26
10683,2006,2011-08-27 00:28:25
10684,5081,2011-08-27 02:43:28
10685,1265,2011-08-27 06:53:38
10686,6012,2011-08-27 08:13:39
10687,6012,2011-08-27 08:13:39
10688,495,2011-08-27 09:48:39
10689,2746,2011-08-27 11:04:22
10690,2942,2011-08-27 11:29:28
10691,6014,2011-08-27 15:04:55
10692,2942,2011-08-27 15:24:56
10693,199,2011-08-27 19:20:04
10694,6018,2011-08-27 20:15:07
10695,1106,2011-08-28 00:00:14
10696,1107,2011-08-28 00:00:14
10698,1934,2011-08-28 03:15:27
10699,5573,2011-08-28 05:40:31
10700,3722,2011-08-28 06:05:33
10701,6000,2011-08-28 06:05:33
10702,3722,2011-08-28 06:10:33
10703,5763,2011-08-28 07:45:37
10704,4618,2011-08-28 08:20:39
10705,6024,2011-08-28 11:55:57
10706,5944,2011-08-28 14:50:57
10707,6003,2011-08-28 16:25:58
10708,6003,2011-08-28 18:31:00
10709,159,2011-08-28 18:56:01
10710,5998,2011-08-28 19:11:02
10711,6028,2011-08-28 20:21:05
10712,1566,2011-08-28 21:16:06
10713,5729,2011-08-28 22:36:09
10714,5992,2011-08-28 22:51:10
10715,5992,2011-08-28 23:36:11
10716,1108,2011-08-29 00:01:12
10717,25133,2011-08-29 00:26:12
10718,6028,2011-08-29 00:31:12
10719,6033,2011-08-29 01:36:12
10720,5641,2011-08-29 04:11:14
10721,5494,2011-08-29 06:16:14
10722,5641,2011-08-29 06:36:14
10723,4376,2011-08-29 07:31:16
10724,455,2011-08-29 08:36:17
10725,2116,2011-08-29 10:06:17
10726,4806,2011-08-29 10:06:18
10727,6029,2011-08-29 10:06:18
10728,6037,2011-08-29 11:21:17
10729,6024,2011-08-29 11:51:17
10730,485,2011-08-29 14:21:19
10731,3345,2011-08-29 14:41:19
10732,5641,2011-08-29 16:06:20
10733,6042,2011-08-29 17:41:21
10734,5989,2011-08-29 17:46:21
10735,6040,2011-08-29 19:26:22
10736,6044,2011-08-29 20:11:22
10737,3454,2011-08-29 20:16:29
10738,6039,2011-08-29 21:46:40
10739,5951,2011-08-29 22:26:41
10740,847,2011-08-29 22:51:42
10741,1112,2011-08-30 00:06:45
10742,5808,2011-08-30 01:01:46
10743,6019,2011-08-30 04:11:51
10744,650,2011-08-30 05:36:55
10745,5573,2011-08-30 06:16:57
10746,6052,2011-08-30 07:57:01
10747,6000,2011-08-30 08:57:02
10748,6055,2011-08-30 09:17:02
10749,5923,2011-08-30 10:52:03
10750,6051,2011-08-30 10:52:03
10751,6056,2011-08-30 10:57:02
10752,776,2011-08-30 11:02:02
10753,6026,2011-08-30 11:07:03
10754,6029,2011-08-30 11:07:03
10755,6054,2011-08-30 11:17:02
10756,5573,2011-08-30 11:52:03
10757,919,2011-08-30 12:52:04
10758,4856,2011-08-30 14:27:05
10759,6058,2011-08-30 15:07:06
10761,3406,2011-08-30 15:27:07
10762,3406,2011-08-30 16:17:08
10763,4856,2011-08-30 16:57:10
10764,6060,2011-08-30 17:27:11
10765,1991,2011-08-30 17:37:11
10766,6062,2011-08-30 17:47:11
10767,3264,2011-08-30 18:02:12
10768,6061,2011-08-30 18:27:13
10769,6067,2011-08-30 18:42:15
10770,3950,2011-08-30 19:37:16
10771,6068,2011-08-30 20:22:17
10772,1118,2011-08-31 00:07:20
10773,6040,2011-08-31 02:37:21
10774,4865,2011-08-31 02:52:21
10775,6074,2011-08-31 04:37:51
10776,6076,2011-08-31 05:07:51
10777,88,2011-08-31 06:52:55
10778,6068,2011-08-31 07:42:55
10779,5726,2011-08-31 08:12:55
10780,6082,2011-08-31 09:32:55
10781,6087,2011-08-31 09:42:55
10782,6090,2011-08-31 09:47:56
10783,5549,2011-08-31 10:07:56
10784,6087,2011-08-31 10:17:56
10785,6089,2011-08-31 10:27:57
10786,634,2011-08-31 11:27:58
10787,3828,2011-08-31 11:32:57
10788,2116,2011-08-31 12:22:58
10789,5836,2011-08-31 12:27:59
10790,6072,2011-08-31 12:27:59
10791,6071,2011-08-31 12:33:00
10792,6081,2011-08-31 12:33:00
10793,6000,2011-08-31 12:38:00
10794,3406,2011-08-31 12:53:00
10795,6096,2011-08-31 13:03:00
10796,183,2011-08-31 13:28:00
10797,5923,2011-08-31 14:08:00
10798,6100,2011-08-31 14:48:11
10800,6082,2011-08-31 15:18:19
10801,6082,2011-08-31 15:48:26
10802,6068,2011-08-31 15:48:27
10803,6082,2011-08-31 15:53:27
10804,6101,2011-08-31 16:23:35
10805,5923,2011-08-31 16:33:43
10806,6106,2011-08-31 17:23:50
10807,4072,2011-08-31 17:48:59
10808,6106,2011-08-31 18:39:18
10809,6064,2011-08-31 18:44:18
10810,6064,2011-08-31 18:44:18
10811,1261,2011-08-31 19:39:21
10812,1261,2011-08-31 19:39:21
10813,6104,2011-08-31 20:19:21
10814,6109,2011-08-31 20:24:21
10815,6109,2011-08-31 20:24:21
10816,4522,2011-08-31 21:39:21
10817,6108,2011-08-31 22:34:20
10818,6108,2011-08-31 22:54:21
10819,5836,2011-08-31 23:19:21
10820,2038,2011-08-31 23:54:22
10821,1122,2011-09-01 00:09:23
10822,1124,2011-09-01 00:09:23
10823,5536,2011-09-01 01:14:24
10824,1909,2011-09-01 03:00:05
10825,6103,2011-09-01 03:14:23
10826,6118,2011-09-01 03:19:23
10827,6050,2011-09-01 04:34:23
10828,6121,2011-09-01 05:09:23
10829,6050,2011-09-01 05:59:23
10830,6029,2011-09-01 06:54:23
10831,6116,2011-09-01 08:09:24
10832,6112,2011-09-01 10:49:32
10833,919,2011-09-01 11:14:32
10834,3406,2011-09-01 11:44:33
10835,6064,2011-09-01 12:19:34
10837,5191,2011-09-01 13:19:34
10839,5348,2011-09-01 14:24:36
10840,6123,2011-09-01 14:34:35
10841,6123,2011-09-01 14:34:36
10842,6124,2011-09-01 14:39:36
10843,6126,2011-09-01 14:39:36
10844,5373,2011-09-01 14:39:37
10845,6125,2011-09-01 14:39:37
10846,6126,2011-09-01 14:39:37
10847,6127,2011-09-01 14:39:37
10848,6106,2011-09-01 14:54:37
10849,6128,2011-09-01 15:14:38
10850,199,2011-09-01 15:24:37
10851,6120,2011-09-01 15:59:39
10852,6129,2011-09-01 16:34:38
10853,6027,2011-09-01 16:39:40
10854,3019,2011-09-01 17:14:41
10855,3019,2011-09-01 17:24:41
10856,6059,2011-09-01 18:14:43
10857,6129,2011-09-01 18:34:43
10858,6130,2011-09-01 18:39:45
10859,1764,2011-09-01 21:19:45
10860,80,2011-09-01 23:38:33
10861,6009,2011-09-02 00:24:47
10862,6009,2011-09-02 00:34:48
10863,6064,2011-09-02 00:38:38
10864,5038,2011-09-02 08:22:43
10865,5189,2011-09-02 08:37:43
10866,6130,2011-09-02 08:47:43
10867,6082,2011-09-02 09:47:43
10868,6133,2011-09-02 10:02:43
10869,6139,2011-09-02 10:07:43
10870,103,2011-09-02 10:47:43
10871,6096,2011-09-02 13:07:45
10872,6133,2011-09-02 14:42:47
10873,3406,2011-09-02 16:02:47
10874,6143,2011-09-02 16:42:47
10875,2451,2011-09-02 18:52:54
10876,6134,2011-09-02 18:57:52
10877,1977,2011-09-02 19:37:52
10878,6146,2011-09-02 19:37:52
10879,3601,2011-09-02 21:07:55
10880,3874,2011-09-02 22:39:37
10881,1146,2011-09-03 00:08:04
10882,1163,2011-09-03 00:08:04
10883,5256,2011-09-03 00:38:02
10884,3454,2011-09-03 00:53:02
10885,1795,2011-09-03 02:48:04
10886,5573,2011-09-03 03:23:04
10887,3835,2011-09-03 05:03:05
10888,6152,2011-09-03 06:38:06
10889,5573,2011-09-03 07:38:09
10890,6153,2011-09-03 08:13:10
10891,6155,2011-09-03 10:38:15
10892,5836,2011-09-03 11:03:16
10894,6074,2011-09-03 12:28:16
10895,5862,2011-09-03 13:03:17
10896,5729,2011-09-03 13:28:16
10897,6153,2011-09-03 15:58:18
10898,4701,2011-09-03 19:38:24
10899,4701,2011-09-03 19:38:25
10900,6104,2011-09-03 19:43:24
10901,5862,2011-09-03 21:38:28
10902,521,2011-09-03 22:33:30
10903,4751,2011-09-03 22:33:31
10904,4751,2011-09-03 22:33:31
10905,6159,2011-09-03 22:38:31
10906,5348,2011-09-04 00:03:35
10907,1191,2011-09-04 00:08:36
10908,6135,2011-09-04 02:13:41
10909,6161,2011-09-04 04:38:46
10910,6159,2011-09-04 06:53:51
10911,6132,2011-09-04 11:39:01
10912,4593,2011-09-04 12:49:03
10913,6153,2011-09-04 14:49:08
10914,615,2011-09-04 14:54:07
10915,6169,2011-09-04 15:44:09
10916,2669,2011-09-04 16:49:11
10917,6169,2011-09-04 17:54:11
10918,6170,2011-09-04 18:24:11
10919,5729,2011-09-05 01:41:46
10920,6174,2011-09-05 02:57:55
10921,6153,2011-09-05 05:53:19
10922,6177,2011-09-05 06:53:21
10923,5825,2011-09-05 07:13:23
10924,5429,2011-09-05 08:53:28
10925,5712,2011-09-05 09:03:27
10926,5429,2011-09-05 09:38:27
10927,3331,2011-09-05 10:42:59
10928,5372,2011-09-05 10:48:30
10929,6178,2011-09-05 12:23:31
10930,6179,2011-09-05 12:33:30
10931,6181,2011-09-05 12:53:31
10932,6179,2011-09-05 13:03:30
10933,6174,2011-09-05 13:18:32
10934,25,2011-09-05 13:28:31
10935,6096,2011-09-05 13:53:31
10936,6096,2011-09-05 14:13:31
10937,2817,2011-09-05 15:33:31
10938,5862,2011-09-05 17:58:36
10939,6042,2011-09-05 17:58:36
10940,5288,2011-09-05 18:08:36
10941,5862,2011-09-05 18:38:37
10942,6187,2011-09-05 18:53:37
10943,6184,2011-09-05 19:03:38
10944,6153,2011-09-05 20:08:40
10945,6189,2011-09-05 21:33:43
10946,6190,2011-09-06 01:43:50
10947,2513,2011-09-06 05:14:32
10948,6187,2011-09-06 07:14:34
10949,3248,2011-09-06 09:29:33
10950,696,2011-09-06 12:09:35
10951,601,2011-09-06 13:19:37
10952,5651,2011-09-06 14:14:40
10953,5705,2011-09-06 14:44:41
10954,6194,2011-09-06 15:44:43
10955,2322,2011-09-06 15:54:43
10956,5691,2011-09-06 17:14:46
10957,5691,2011-09-06 17:14:46
10958,467,2011-09-06 19:29:56
10959,5645,2011-09-06 19:43:59
10960,3331,2011-09-06 20:35:04
10961,6174,2011-09-06 21:30:31
10962,6174,2011-09-06 21:40:31
10963,1893,2011-09-06 21:45:31
10964,6202,2011-09-07 00:20:33
10965,1084,2011-09-07 00:45:34
10966,1994,2011-09-07 01:05:34
10967,1267,2011-09-07 02:05:36
10968,1150,2011-09-07 06:30:40
10970,5191,2011-09-07 08:15:43
10971,5429,2011-09-07 08:45:44
10972,5191,2011-09-07 10:20:47
10973,3488,2011-09-07 10:55:48
10974,6191,2011-09-07 11:50:51
10975,5706,2011-09-07 12:10:50
10976,6191,2011-09-07 12:55:53
10977,6191,2011-09-07 13:40:54
10978,6191,2011-09-07 16:25:59
10979,892,2011-09-07 16:40:59
10980,6129,2011-09-07 18:01:03
10981,2773,2011-09-07 18:36:52
10982,1191,2011-09-07 18:36:52
10983,401,2011-09-07 18:41:52
10984,1564,2011-09-07 18:57:00
10985,1739,2011-09-07 19:07:01
10986,6210,2011-09-07 19:47:00
10987,401,2011-09-07 19:52:00
10988,6213,2011-09-07 21:07:00
10989,5714,2011-09-07 21:17:00
10990,1075,2011-09-07 22:32:02
10991,516,2011-09-07 22:37:02
10992,6216,2011-09-07 23:12:02
10993,6003,2011-09-08 01:52:05
10994,2535,2011-09-08 03:27:06
10995,493,2011-09-08 03:37:06
10996,516,2011-09-08 05:17:06
10997,516,2011-09-08 05:17:06
10998,5404,2011-09-08 07:52:06
10999,230,2011-09-08 08:42:07
11000,6193,2011-09-08 10:07:10
11001,6224,2011-09-08 11:42:12
11002,6223,2011-09-08 11:52:13
11003,6226,2011-09-08 13:22:13
11004,6174,2011-09-08 14:37:14
11006,930,2011-09-08 15:07:15
11007,6225,2011-09-08 15:22:15
11008,25,2011-09-08 15:27:23
11009,6209,2011-09-08 15:27:23
11010,6227,2011-09-08 15:27:23
11011,6194,2011-09-08 16:22:30
11012,5404,2011-09-08 16:47:38
11013,5404,2011-09-08 17:42:55
11014,6209,2011-09-08 18:28:02
11015,6232,2011-09-08 22:08:19
11016,1219,2011-09-09 00:03:23
11017,1224,2011-09-09 00:03:23
11018,6233,2011-09-09 02:53:25
11019,3994,2011-09-09 04:23:27
11020,3994,2011-09-09 04:28:27
11021,6235,2011-09-09 05:43:30
11022,183,2011-09-09 05:48:29
11023,2645,2011-09-09 05:58:29
11024,319,2011-09-09 06:48:31
11025,5764,2011-09-09 06:48:31
11026,5773,2011-09-09 06:48:31
11027,74,2011-09-09 06:53:31
11028,6130,2011-09-09 09:03:32
11029,5977,2011-09-09 09:23:32
11030,6237,2011-09-09 11:28:43
11031,686,2011-09-09 12:23:56
11032,110,2011-09-09 13:39:00
11033,5836,2011-09-09 15:47:09
11034,5696,2011-09-09 15:49:03
11035,3143,2011-09-09 15:49:04
11036,6209,2011-09-09 15:54:03
11037,183,2011-09-09 16:04:03
11038,2226,2011-09-09 17:19:06
11039,6239,2011-09-09 17:24:06
11040,6240,2011-09-09 17:44:06
11041,4505,2011-09-09 17:59:07
11042,6242,2011-09-09 18:14:07
11043,6242,2011-09-09 19:19:12
11044,6243,2011-09-09 19:19:12
11045,2407,2011-09-09 19:39:13
11046,6246,2011-09-09 19:44:13
11048,6242,2011-09-09 20:59:15
11049,29,2011-09-09 21:04:16
11050,6246,2011-09-09 21:09:18
11052,6096,2011-09-09 22:44:20
11053,6241,2011-09-10 01:59:27
11054,919,2011-09-10 03:00:07
11055,6249,2011-09-10 08:55:23
11056,6154,2011-09-10 09:10:29
11057,601,2011-09-10 09:30:30
11058,6246,2011-09-10 09:30:30
11059,4176,2011-09-10 10:30:44
11060,6160,2011-09-10 10:50:53
11061,6245,2011-09-10 14:41:47
11062,6246,2011-09-10 15:46:57
11063,6185,2011-09-10 15:51:57
11064,2356,2011-09-10 16:31:57
11065,6142,2011-09-10 17:36:59
11066,944,2011-09-10 18:22:00
11067,6245,2011-09-10 20:32:03
11068,6245,2011-09-10 20:32:03
11069,6220,2011-09-10 20:52:04
11070,686,2011-09-10 22:27:07
11071,6241,2011-09-10 23:12:10
11072,6242,2011-09-11 04:02:15
11073,6258,2011-09-11 08:52:30
11074,6256,2011-09-11 09:07:31
11075,6261,2011-09-11 12:48:02
11076,6259,2011-09-11 12:48:03
11077,6262,2011-09-11 13:28:04
11078,976,2011-09-11 13:28:04
11079,25,2011-09-11 13:33:04
11080,6263,2011-09-11 15:43:08
11081,6263,2011-09-11 15:43:09
11082,5496,2011-09-11 16:18:10
11083,6248,2011-09-11 16:23:10
11084,6248,2011-09-11 17:23:12
11085,6255,2011-09-11 18:18:12
11086,6253,2011-09-11 20:48:13
11087,1756,2011-09-11 21:38:14
11088,1250,2011-09-12 00:13:20
11089,191,2011-09-12 01:33:22
11090,6266,2011-09-12 01:48:22
11091,6257,2011-09-12 01:53:23
11092,1250,2011-09-12 02:13:23
11093,6269,2011-09-12 03:28:25
11094,6269,2011-09-12 04:03:29
11095,6131,2011-09-12 04:23:31
11096,6270,2011-09-12 05:43:32
11097,5836,2011-09-12 06:43:35
11098,401,2011-09-12 06:58:35
11099,6229,2011-09-12 08:38:37
11100,6259,2011-09-12 08:38:37
11101,6270,2011-09-12 12:03:38
11102,6180,2011-09-12 12:13:38
11103,6242,2011-09-12 16:23:41
11104,6276,2011-09-12 16:48:41
11105,5696,2011-09-12 17:23:42
11106,4072,2011-09-12 17:23:42
11107,6278,2011-09-12 19:13:45
11108,6280,2011-09-12 20:48:48
11109,2401,2011-09-12 22:53:58
11110,6283,2011-09-12 22:53:58
11111,6283,2011-09-12 23:09:00
11112,5189,2011-09-12 23:33:59
11113,6283,2011-09-13 02:49:00
11114,6283,2011-09-13 02:49:00
11115,6284,2011-09-13 07:49:09
11116,4581,2011-09-13 08:39:10
11117,6285,2011-09-13 11:44:17
11118,6281,2011-09-13 12:34:19
11119,6269,2011-09-13 13:44:21
11120,401,2011-09-13 13:59:21
11121,6287,2011-09-13 15:24:38
11122,6282,2011-09-13 15:54:46
11123,101,2011-09-13 18:50:35
11124,6291,2011-09-13 19:45:52
11125,6266,2011-09-13 19:50:54
11126,251,2011-09-13 19:55:53
11127,2921,2011-09-13 20:05:53
11128,1679,2011-09-13 20:05:53
11129,442,2011-09-13 20:52:18
11130,6290,2011-09-13 22:45:54
11131,1270,2011-09-14 00:00:56
11132,5571,2011-09-14 00:55:57
11133,6292,2011-09-14 01:10:58
11134,6292,2011-09-14 02:36:01
11135,6292,2011-09-14 03:01:01
11136,2970,2011-09-14 05:01:04
11137,6295,2011-09-14 05:06:04
11138,6296,2011-09-14 05:11:04
11139,6304,2011-09-14 12:56:07
11140,6303,2011-09-14 13:21:06
11141,279,2011-09-14 13:36:06
11142,5836,2011-09-14 14:06:07
11143,6296,2011-09-14 14:26:07
11144,6307,2011-09-14 14:46:09
11145,6302,2011-09-14 16:41:12
11146,5836,2011-09-14 16:56:13
11147,6309,2011-09-14 17:21:13
11148,5740,2011-09-14 18:01:14
11149,6310,2011-09-14 18:16:14
11150,6311,2011-09-14 18:51:15
11151,5893,2011-09-14 19:06:15
11152,6296,2011-09-14 19:06:15
11153,6311,2011-09-14 20:06:17
11154,88,2011-09-14 20:21:17
11155,6313,2011-09-14 21:01:18
11156,6314,2011-09-14 21:21:18
11157,101,2011-09-14 22:51:18
11158,6317,2011-09-14 22:51:18
11159,183,2011-09-15 01:01:23
11160,6318,2011-09-15 01:21:24
11161,6319,2011-09-15 01:56:26
11162,6320,2011-09-15 02:36:26
11163,6321,2011-09-15 02:41:26
11164,6295,2011-09-15 02:41:27
11165,114,2011-09-15 04:11:28
11166,6322,2011-09-15 05:51:29
11167,2728,2011-09-15 05:56:29
11168,6295,2011-09-15 06:51:29
11169,6325,2011-09-15 08:21:31
11170,187,2011-09-15 08:51:33
11171,6309,2011-09-15 09:26:33
11172,6327,2011-09-15 10:01:33
11173,988,2011-09-15 10:01:34
11174,6325,2011-09-15 10:06:34
11175,6309,2011-09-15 10:31:40
11176,6301,2011-09-15 10:31:40
11177,6329,2011-09-15 10:31:41
11178,6317,2011-09-15 11:06:47
11179,6328,2011-09-15 11:31:54
11180,6331,2011-09-15 12:11:55
11181,6329,2011-09-15 12:16:55
11182,6330,2011-09-15 12:31:56
11183,6332,2011-09-15 13:16:56
11184,144,2011-09-15 14:46:59
11185,6331,2011-09-15 15:57:02
11186,431,2011-09-15 16:42:04
11187,5740,2011-09-15 16:47:04
11188,1475,2011-09-15 16:52:05
11189,4209,2011-09-15 17:07:05
11190,26,2011-09-15 17:22:07
11191,1349,2011-09-15 17:47:07
11192,1349,2011-09-15 17:47:07
11193,2221,2011-09-15 18:37:09
11194,2221,2011-09-15 18:37:09
11195,6325,2011-09-15 18:47:09
11196,401,2011-09-15 19:22:11
11197,101,2011-09-15 20:52:15
11198,2111,2011-09-15 20:57:15
11199,6337,2011-09-15 22:22:17
11200,5849,2011-09-15 23:42:17
11201,422,2011-09-16 00:17:18
11202,6342,2011-09-16 01:32:20
11203,6342,2011-09-16 01:32:21
11204,6343,2011-09-16 02:17:20
11205,1475,2011-09-16 02:47:20
11206,6339,2011-09-16 03:37:20
11207,6344,2011-09-16 04:47:23
11208,768,2011-09-16 07:42:41
11209,6346,2011-09-16 10:27:41
11210,6317,2011-09-16 10:52:42
11211,4978,2011-09-16 11:52:43
11212,6347,2011-09-16 12:37:43
11214,5996,2011-09-16 13:42:46
11215,6343,2011-09-16 13:47:45
11216,5909,2011-09-16 14:37:49
11217,4978,2011-09-16 15:27:51
